SITE_ID,DOMGEOL_BSN,DAMCNT_BSN,DAMDEN_BSN,ELEV_SITE,ELEVMAX_BSN,ELEVMEAN_BSN,ELEVMIN_BSN,GNEISSAREA_BSN,GNEISSPCT_BSN,GRANITICAREA_BSN,GRANITICPCT_BSN,HOUSEDEN_BSN,MAFULAREA_BSN,MAFULPCT_BSN,PERMRATE_BSN,PERMRATE_SITE,POPDEN_BSN,PSUM6M_BSN,PSUMPY_BSN,QTRNRYAREA_BSN,QTRNRYPCT_BSN,ROADDEN_BSN,SANDPCT_BSN,SITE_GEOLOGY,PMEAN_BSN,PMIN_BSN,PMAX_BSN,PIP_BSN,TIP_BSN,TMEAN_BSN,TMAX_BSN,TMIN_BSN,TMEANSD_BSN,TMINSD_BSN,TMAXSD_BSN,PMIN_PT,PMAX_PT,PMEAN_PT,PIP_PT,TIP_PT,TMIN_PT,TMAX_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT
NLA_MI-138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_CA-134,GRANITIC,0,0,309498,352476,325502,309438,0,0,1730000,100,4.052569,0,0,7,7,5.79054,65933.89844,96189.89844,0,0,0,46,GRANITIC,161738,1077.150024,31967.40039,2066.449951,1000.280029,192.554001,788.75,-403.618012,79.629898,122.018997,75.071701,1061,21146,159351,2035,1006.390015,-385,874,244.326004,-293.131012,241.746994
NLA12_CA-135,GRANITIC,0,0,237817,315257,260877,237195,0,0,32130000,100,4.943379,0,0,4.06673,0,4.11835,61909.39844,94660.10156,0,0,0.792381,36.336399,GRANITIC,134906,1216.98999,22579.40039,8219.429688,1189.589966,453.039002,1041.420044,-135.339996,91.8787,124.936997,81.659302,968,19284,120160,8200,1282,-48,1184,568.278015,2.83333,542.083008
NLA12_CA-137,GRANITIC,0,0,281304,312704,289044,280057,0,0,640000,100,0.601957,0,0,3,3,0.957581,56853.69922,86545.29688,0,0,0,32,GRANITIC,129806,874.58197,24937,1548.290039,1020.919983,345.167999,1004.150024,-313.759003,112.698998,137.294006,108.302002,863,19284,129128,1548,1020.400024,-343,1019,337.931,-299.666992,240.832993
NLA12_CA-138,VOLCANIC,0,0,197622,223194,207724,197620,0,0,0,0,0.895312,0,0,13,13,1.10264,76355.5,106078,0,0,1.04099,50.5032,VOLCANIC,120681,730.690002,20761,5633.939941,1444.550049,620.382019,1318.910034,-78.155899,69.683899,110.879997,76.032997,569,18632,102910,4404,1474,-53,1377,661.723999,-25.1667,663.416992
NLA12_CA-139,GRANITIC,0,0,240707,296902,260366,239450,0,0,1930000,100,20.970199,0,0,8.968589,13,3.279079,75418.20313,106970,0,0,0,32,GRANITIC,154429,1051.51001,28093.40039,8639.280273,1313.420044,469.812012,1021.929993,-82.245796,59.396801,78.850899,93.447197,999,27450,149785,8181,1348.599976,-16,1085,534.229004,57.166699,608.75
NLA12_CA-141,SDMNTRY,0,0,45870,62190,49885.30078,45499,0,0,0,0,16.465999,0,0,1,1,42.9514,49770.60156,64518.10156,0,0,3.1819,31,SDMNTRY,88704.20313,96.724098,17992.40039,618.218018,1948.849976,1327.319946,2198.429932,456.195007,48.131001,61.275799,75.866097,97,17958,88383,604,1949.900024,456,2198,1326.689941,676.166992,1298.579956
NLA12_CA-142,GRANITIC,0,0,352017,401855,368971,352015,0,0,1710000,100,0.609583,0,0,3,3,0.972384,62202.19922,88500.39844,0,0,0,32,GRANITIC,125415,1267.280029,23242.30078,2367.969971,730.127014,-43.8578,515.971985,-603.72699,88.572098,114.913002,77.259697,1214,17958,126044,2215,736.700012,-542,541,-0.113951,-564.833008,-33.833302
NLA12_CA-143,SDMNTRY,0,0,1307,1902,1447.959961,1278,0,0,0,0,3247.310058,0,0,3,3,8141.299804,23466.69922,31619.90039,0,0,14.0139,5,SDMNTRY,38804.39844,23.7143,7421.709961,323.571014,1816.27002,1557.420044,2095.139893,1019.570007,44.5173,64.019302,43.841599,23,17958,38899,325,1815.079956,1020,2094,1557.109985,1044.979981,1488.359985
NLA12_CA-145,SDMNTRY,0,0,5878,6252,6017.919922,5878,0,0,0,0,2049.949951,0,0,1,1,3880.580078,20670,27611,0,0,7.81512,24,SDMNTRY,42877.89844,36.818199,9095.910156,519,1916.800049,1554.76001,2201.639893,907.817993,46.3433,53.070202,50.998001,37,17958,42784,519,1916.800049,908,2202,1554.76001,1035.170044,1500.040039
NLA12_CA-146,SDMNTRY,0,0,325073,349234,334262,324941,0,0,100000,14.49,0.460227,0,0,3,3,0.629549,46899,71517,0,0,0,32,SDMNTRY,121181,1236.199951,22752.09961,5589,953.700012,127.762001,688.950012,-433.412994,94.903503,132.501999,89.592796,1236,17958,121125,5589,953.700012,-453,706,126.383003,-306.333008,224.292007
NLA12_CA-148,SDMNTRY,0,0,177062,300754,233022,177059,0,0,0,0,1.18496,0,0,8.141659,2,1.947749,37778.39844,55590.39844,0,0,0.75023,32.642898,VOLCANIC,78446.89844,1084.280029,11346.29981,6008.959961,1272.219971,458.803986,1057.439941,-139.828995,126.011002,168.869003,143.494995,1074,6946,55486,6187,1448.800049,-72,1408,668.127991,-102,649.625
NLA12_CA-149,GRANITIC,0,0,329257,426308,370162,329085,0,0,3920000,100,0.810312,0,0,3,3,0.551258,26526,33192.39844,0,0,0,32,GRANITIC,70675.20313,1838.530029,12407,1018.909973,781.883972,-80.626,527.73999,-688.968018,60.416901,52.915798,80.582604,1256,6946,69918,880,826.07898,-482,731,124.422997,-520.424011,56.456001
NLA12_CA-150,GRANITIC,0,0,289296,332269,307403,289220,0,0,1710000,100,2.353159,0,0,4.697669,3,1.143689,52149,74309,0,0,0,37.941898,GRANITIC,120708,1050.219971,24449.69922,1171,1140.900024,322.242004,922.132996,-277.623993,65.2845,122.813004,102.746002,1054,6946,119357,1171,1140.900024,-219,973,377.058991,-188.5,362.416992
NLA12_CA-153,GRANITIC,0,0,324992,366151,339648,324906,0,0,1600000,100,1.26713,0,0,3,3,1.018339,50399.80078,71612.20313,0,0,0,32,GRANITIC,109040,893.218994,20784,1481.689941,998.314026,166.895996,744.322998,-410.572998,115.533997,135.688995,104.273003,886,6946,108754,1504,972.05603,-383,789,202.921005,-316.092987,217.457001
NLA12_CA-154,VOLCANIC,0,0,133236,242605,169118,131741,0,0,0,0,0.134664,0,0,3.214349,1,0.164657,11853.09961,19055.80078,0,0,0.265054,14.1166,VOLCANIC,28665.40039,839.684021,3786.330078,1486.390015,1691.109985,788.007019,1542.589966,33.425999,83.189201,98.709999,101.364998,539,3384,24955,919,1863.599976,115,1773,944.122009,89.833298,959.416992
NLA12_CA-156,QTRNRY,0,0,84380,90402,86545.79688,84339,0,0,0,0,1276.520019,0,0,16.5,19,3733.629882,6703.569824,9903.700195,5010000,100,9.19238,72,QTRNRY,15962.09961,231.143005,3560.909912,2862.949951,2548.709961,1669.859985,2535.350098,804.367981,69.187897,55.7038,98.292297,241,6946,15537,2946,2565.199951,805,2550,1677.670044,781.166992,1628.040039
NLA12_CA-157,SDMNTRY,1,0.09223202,7779,17600,10246,7630,0,0,0,0,5.338829,0,0,1.85622,0,19.715299,18316,26672.59961,0,0,0.854012,34.784301,SDMNTRY,35251.80078,70.764504,7041.160156,685.848999,2420.209961,1676.920044,2376.939941,976.909973,49.439301,65.240799,59.831299,65,6946,33777,674,2416.610107,966,2379,1672.560059,858.411011,1634.939941
NLA12_CA-158,GRANITIC,0,0,342056,371628,347908,342056,0,0,2200000,100,0.601957,0,0,3,3,0.957581,46883.10156,65835.20313,0,0,0,32,GRANITIC,104144,1232.030029,19733.90039,1908.099976,817.422974,47.633099,615.028992,-519.729004,123.105003,141.046005,116.010002,1182,6946,106045,1740,827.900024,-513,634,60.431099,-516.166992,50.375
NLA12_CA-160,GRANITIC,0,0,201587,230156,209375,201542,0,0,590000,100,0.721773,0,0,10.813599,10,1.014569,76568.89844,102715,0,0,0.222763,24.1525,GRANITIC,152213,1352.910034,29544.30078,4650.75,1561.599976,653.294006,1147.23999,159.263001,58.6716,88.378197,123.677002,1358,29036,147540,4246,1679.650024,167,1173,670.177002,244.763001,879.620972
NLA12_CA-161,QTRNRY,0,0,15089,25805,18023.30078,14823,0,0,0,0,4.55589,0,0,2,2,11.910799,21722.5,26661.59961,1330000,100,3.86648,28.246,QTRNRY,34949.30078,20.0063,7223.870117,0,2021.060059,1535.459961,2413.899902,657.031006,49.824501,75.428101,58.452499,20,6946,34345,0,2008.76001,671,2388,1529.579956,1009.27002,1499.050049
NLA12_CA-162,GRANITIC,0,0,284521,343548,304435,284515,0,0,6490000,100,2.421439,0,0,3,3,5.63811,46191.30078,68985.20313,0,0,0,32,GRANITIC,110604,1014.719971,20959.69922,2832.129883,1018.210022,220.953003,872.088989,-430.196014,123.008003,150.225006,112.514999,994,29036,111185,2840,1048.699951,-423,969,272.561005,-250,304.541992
NLA12_CA-163,SDMNTRY,0,0,5401,10301,7408.529785,5397,0,0,0,0,9.06264,0,0,3.018179,3,24.689199,34672.69922,46705.10156,0,0,0.810627,21.1364,SDMNTRY,52829.19922,29.183201,9771.110352,384.38501,2284.100098,1641.300049,2350.060059,932.533997,53.807098,65.702202,64.1427,28,9694,52337,393,2282.5,938,2349,1643.849976,925,1594.040039
NLA12_CA-165,GRANITIC,0,0,327129,424235,368622,326868,0,0,4510000,100,0.697726,0,0,3,3,0.697474,48514.10156,59037.39844,0,0,0,32,GRANITIC,105575,1020.280029,18760.90039,770.039002,769.528992,-46.107498,547.380005,-639.629028,115.320999,138.337997,104.537003,840,9694,91999,766,770.299988,-408,735,163.636993,-541.5,2.875
NLA12_CA-166,SDMNTRY,1,0.735836865,188492,225720,202202,188182,0,0,0,0,13.3156,0,0,7,7,11.2945,95531.10156,127024,0,0,0.317813,62,SDMNTRY,146565,634.294983,25644.19922,5290.370117,1626.689941,781.942993,1397.369995,166.511993,98.571602,91.490097,116.777,644,24640,142169,5290,1626.699951,175,1477,825.531006,249.832993,829.125
NLA12_CA-167,SDMNTRY,0,0,179731,202232,185211,179723,0,0,0,0,4.869609,0,0,7,7,6.92677,130821,171275,0,0,3.56279,59,SDMNTRY,190005,682.177002,34565.69922,8673.30957,1653.709961,822.078003,1466.209961,177.957001,85.174202,118.489998,85.379097,659,34774,191078,8694,1653.550049,177,1479,828.177002,340.471008,869.398987
NLA12_CA-168,SDMNTRY,2,0.008467267,9575,173308,56378.69922,5046,0,0,0,0,96.493698,0,0,1.561789,5,265.981994,26042.40039,31891.69922,280000,0,2.23681,33.085098,QTRNRY,44203.80078,169.910004,10777.29981,1558.660034,2260.810059,1792.229981,2431.090088,1153.369995,58.768002,104.588997,73.413902,68,34774,35699,748,2262.399902,1202,2477,1839.709961,1393.02002,1787.01001
NLA12_CA-169,GRANITIC,0,0,315231,360085,330639,315210,0,0,730000,100,1.26713,0,0,3,3,1.018339,47983.80078,64171.69922,0,0,0,32,GRANITIC,91003.89844,793.382019,16254.59961,1149.130005,895.546997,179.569,798.830994,-439.684998,79.093498,95.486801,79.289299,794,34774,88681,1176,908.03302,-418,819,200.490997,-324.734985,175.005005
NLA12_CA-171,SDMNTRY,0,0,76376,123312,94807,75725,0,0,0,0,3.881609,0,0,3.280519,2,8.19309,71070.10156,88681.5,0,0,3.29437,33.971401,SDMNTRY,118296,184.132004,26460.40039,1235.349976,2107.040039,1390.599976,1960.51001,820.692993,53.8983,85.8741,77.526802,159,21915,105779,1077,2046.180054,815,2055,1435.339966,767.197998,1356.689941
NLA12_CA-172,GRANITIC,1,0.116840309,30551,63272,46259.89844,29768,0,0,8580000,100,91.392501,0,0,3,3,275.529998,28853.09961,33505.80078,0,0,1.97494,59,GRANITIC,41849.60156,141.25,9491.05957,635.085022,2150.550049,1640.979981,2460.600098,821.364014,44.694302,50.697201,63.043499,121,21915,38656,448,2143.199951,951,2476,1713.579956,1257.329956,1662.920044
NLA12_CA-174,QTRNRY,0,0,0,143,21.3333,0,0,0,0,0,1059.21997,0,0,1,1,2687.189941,18633,25965.30078,30000,100,3.66034,24,QTRNRY,34970,24,6840.669922,232.667007,2190.51001,1610.75,2274,947.333008,52.117901,63.528599,58.731998,24,6841,34967,235,2190.679932,947,2274,1610.76001,968.096985,1581.810059
NLA12_CA-175,GRANITIC,0,0,321384,358550,333355,319379,0,0,1080000,100,0.692444,0,0,3,3,0.71762,59007.89844,78521.89844,0,0,0,32,GRANITIC,128746,947.148987,24237.90039,317.283997,1062.189941,190.987,812.156982,-430.223999,117.503998,114.459,125.859001,909,6841,124795,317,1062.23999,-392,854,230.992996,-185.804001,336.384003
NLA12_CA-176,GRANITIC,0,0,239780,271025,252060,239780,0,0,2050000,100,1.60131,0,0,4.584159,3,0.846916,68973.60156,104887,0,0,0.242831,37.544601,GRANITIC,162949,1285.640015,28123,5853.890137,1339.619995,526.19397,1103.920044,-51.522301,86.729897,99.987297,89.698196,1264,27448,159625,5936,1347.869995,9,1151,580.351013,46.033402,600.650024
NLA12_CA-177,GRANITIC,0,0,299076,319796,306657,295864,0,0,2050000,100,0.601957,0,0,31,31,0.957581,55769,84967,0,0,0,63,GRANITIC,115534,713.075012,21644.80078,1000,1078,347.980988,901.846008,-205.929001,82.310097,73.439102,96.981796,691,27448,114294,1000,1078,-198,944,372.794006,-226.332993,307.916992
NLA12_CA-178,GRANITIC,0,0,235044,291860,253510,234585,0,0,2860000,100,20.658199,0,0,13,13,3.73337,89277,124392,0,0,0,32,GRANITIC,170012,743.724976,30852,8101,1289.699951,522.281982,1067.540039,-22.972,58.4385,75.345398,94.384697,720,30662,168441,8101,1289.699951,26,1151,588.564026,0.166667,551.5
NLA12_CA-179,SDMNTRY,0,0,0,379,129.5449982,-14,0,0,0,0,262.407012,0,0,0.849009,1,657.643981,34387.80078,44936.69922,0,0,0.949226,10.7748,SDMNTRY,69065.89844,14.7376,14346.59961,491.47699,1680.189941,1435.219971,1961.349976,909.064026,48.4077,64.960999,56.190399,14,14410,69222,512,1680.300049,902,1973,1437.229981,993,1359.290039
NLA12_CA-180,SDMNTRY,53,0.010983591,14278,315257,134403,11343,0,0,1619270000,33.56,25.831699,0,0,3.96404,0,61.764301,82595.29688,112449,0,0,1.72852,31.246799,SDMNTRY,133302,375.234985,23430.5,5468.600098,1898.26001,1143.930054,1787.030029,500.834992,71.072601,87.794601,83.963898,34,11409,64831,484,2310.439941,963,2361,1661.859985,884.682007,1587.680054
NLA12_CA-181,SDMNTRY,0,0,9424,10153,9601.929688,9422,0,0,0,0,24.357,0,0,1,1,75.180198,28309.30078,35072.89844,0,0,6.06551,24,SDMNTRY,51166.10156,21.2414,10799,543.414002,1953.189941,1590.26001,2293.76001,886.828003,57.2066,73.360397,58.155998,21,11409,51104,539,1951.439941,888,2294,1590.630005,1004.280029,1510.079956
NLA12_CA-183,GRANITIC,0,0,333030,382584,349257,332356,0,0,2210000,100,0.764568,0,0,3,3,0.442461,50134,69136,0,0,0,32,GRANITIC,105584,1028.839966,19592.19922,1549,916.400024,87.140801,676.776978,-502.477997,156.231995,188.932007,133.912003,898,11409,98722,1549,916.400024,-383,771,194.296005,-434.5,141.582993
NLA12_CA-184,GRANITIC,0,0,237282,327404,281387,237282,0,0,37540000,100,4.157549,0,0,3.474359,3,1.302049,75784.20313,111476,0,0,0,33.660301,GRANITIC,165157,916.671997,28680.30078,6336.310059,1062.880005,262.447998,900.731018,-375.834992,78.667297,112.751,67.292801,812,11409,146973,4511,1209.73999,-280,1129,424.498993,-91.343697,460.149994
NLA12_CA-185,GRANITIC,0,0,306340,351760,319831,306340,0,0,4280000,100,0.601957,0,0,9.60748,31,0.957581,58169.39844,86553.20313,0,0,0,39.315399,GRANITIC,127086,943.591003,24526.90039,1132.959961,878.187988,179.725006,790.192993,-430.764008,71.8536,72.587997,82.247803,961,29036,121384,1144,870.200012,-499,847,173.893997,-467.5,82.5
NLA12_CA-186,GRANITIC,0,0,308230,341998,319794,307704,0,0,690000,100,0.460227,0,0,3,3,0.629549,68302,103477,0,0,0,32,GRANITIC,162067,1116.670044,27708.90039,8033.060059,988.541016,130.729004,732.20697,-470.713013,80.773804,124.075996,76.388802,1117,11409,164505,8365,987.5,-446,741,147.559998,-292.333008,244.625
NLA12_CA-188,SDMNTRY,1,0.01277663,14106,61698,24797.09961,13596,0,0,0,0,233.820007,0,0,1,1,614.882019,45538.19922,59874.19922,0,0,3.11214,15.103199,SDMNTRY,71304.70313,66.953697,13675.09961,814.843994,1739.040039,1436.380005,1993.75,879.020996,50.225399,58.563301,61.7887,54,11409,67275,777,1686,878,1988,1433.119995,959.666992,1345.709961
NLA12_CA-189,SDMNTRY,0,0,12839,54003,37556.89844,12495,0,0,0,0,0.83483,0,0,2.99915,3,1.939769,30572.40039,38151.10156,0,0,0.662167,17.0076,SDMNTRY,54454.80078,19.963699,11318.5,676.11499,1999.569946,1533.719971,2139.330078,928.11499,60.667599,78.018799,76.356102,22,11409,52520,695,1970.099976,767,2250,1508.729981,982.737976,1479.359985
NLA12_CA-190,SDMNTRY,1,0.050213972,4244,9560,6468.569824,3836,0,0,0,0,5.69032,0,0,2.701309,5,18.092399,26990.40039,38096,0,0,0.260172,16.5417,SDMNTRY,44255.5,31.8748,8645.669922,567.015015,2298.300049,1647.479981,2389.949951,905.007019,53.043301,62.855598,63.768902,28,8165,42865,552,2288.840088,911,2390,1650.430054,918.296997,1605.939941
NLA12_CA-191,GRANITIC,0,0,347484,354353,349268,346622,0,0,230000,100,0.764568,0,0,3,3,0.442461,37034.19922,45068.30078,0,0,0,32,GRANITIC,74496.89844,1019.76001,13371.09961,611.896973,842.018982,128.479996,675.517029,-418.483002,145.630005,179.761002,122.933998,1019,29036,74209,618,833.046997,-414,684,135.001007,-518.354004,52.811001
NLA12_CA-192,GRANITIC,0,0,192176,320007,260403,192075,0,0,47970000,100,0.475266,0,0,4.29154,7,0.632282,72578.70313,106406,0,0,0,32,GRANITIC,153831,824.622986,26506.90039,4908.779785,1176.130005,393.884003,1040.77002,-253.009995,68.6222,69.091797,90.712898,775,8165,136244,4012,1429.619995,50,1389,719.612976,137.473999,675.328003
NLA12_CA-193,GRANITIC,0,0,337114,381848,349650,336580,0,0,710000,100,1.25459,0,0,3,3,1.01005,36717,47640,0,0,0,32,GRANITIC,107041,1149.02002,19612.69922,2128,877.200012,50.568501,596.458008,-495.289002,129.098999,162.421997,125.349999,1126,8165,107324,2128,877.200012,-479,652,86.301399,-439.5,118.958
NLA12_CA-199,GRANITIC,0,0,356267,412033,377012,355284,0,0,360000,100,0.764568,0,0,3,3,0.442461,45345.89844,60527.60156,0,0,0,32,GRANITIC,97816.39844,1171.199951,17320.59961,1503.630005,828.469971,-65.654297,529.549011,-660.804016,137.184006,179.718002,106.938004,1147,8165,98364,1477,827.177979,-580,587,3.17487,-504.240997,53.989201
NLA12_CA-200,VOLCANIC,0,0,231447,263713,239565,231424,0,0,0,0,2.502389,0,0,7,7,1.929049,88463,122618,0,0,0.024478,59,VOLCANIC,146777,841.723999,26054.5,7257,1313.5,535.416016,1112.719971,-41.853699,83.368698,135.806,88.226196,851,25626,144445,7257,1313.5,-45,1122,538.309021,15.5,559.125
NLA12_CA-201,GRANITIC,0,0,346911,385178,360144,346848,0,0,520000,100,1.26713,0,0,3,3,1.018339,50297.10156,66803,0,0,0,32,GRANITIC,125692,1049.229981,22653.5,1533.660034,822.221008,-1.44689,544.906006,-547.734009,118.011002,154.136002,99.491303,1035,8165,122273,1563,812.710999,-469,577,53.5672,-436.923004,67.362
NLA12_CA-205,GRANITIC,0,0,276804,295540,282878,276713,0,0,410000,100,4.052569,0,0,7.81395,7,5.79054,66311.60156,99970.60156,0,0,0,33.395301,GRANITIC,150528,873,30536.30078,2110.290039,1229.439941,435.121002,1024.75,-154.5,100.600998,161.770004,92.945396,865,8165,150010,2130,1227.109985,-140,1035,447.393005,-43.908001,469.45401
NLA12_CA-206,VOLCANIC,69,0.004445,32551,430387,136742,31123,0,0,0,0,2.728149,524100000,3.38,5.87726,0,5.008049,49481.60156,66623.29688,0,0,1.27052,31.569099,SDMNTRY,89677.70313,733.323975,15203,5103.25,1732.660034,942.33197,1649.569946,235.095993,78.377899,92.7015,100.461998,380,30194,163579,3644,2415.699951,947,2311,1628.969971,898.5,1592.420044
NLA12_CA-207,GRANITIC,0,0,329694,399829,345430,329126,0,0,1910000,100,0.601957,0,0,6.106379,7,0.957581,61342.30078,85710.39844,0,0,0,42.872299,GRANITIC,140037,1239.290039,28082,2230.370117,847.927979,75.18,654.377991,-504.029999,85.941902,115.806,92.931,1122,30194,134959,2238,847.299988,-461,723,131.024994,-467.666992,70.208298
NLA12_CA-208,QTRNRY,0,0,124624,200820,147062,124555,0,0,0,0,9.129989,0,0,3.10413,3,18.5356,33453.89844,42716.39844,33100000,65,2.43292,17.9342,QTRNRY,55915.80078,1142.430054,10001,6917.310059,1552.349976,764.200989,1456.349976,72.048103,65.3209,64.028603,98.235497,964,5519,32815,4196,1521.800049,24,1574,799.088013,23.1667,755.166992
NLA12_CA-210,SDMNTRY,1,0.04929367,17757,80297,41951.80078,17416,0,0,0,0,5.526289,0,0,1,1,10.0177,35992.19922,43759.39844,0,0,1.54421,26.6711,SDMNTRY,70108.5,76.182701,16150.2002,251.212006,2034.670044,1685.530029,2360.810059,1010.25,50.934898,81.3433,76.165802,54,5519,63314,216,2008.400024,797,2299,1548.25,1239,1569.75
NLA12_CA-211,GRANITIC,0,0,321174,390080,352200,321053,0,0,3250000,100,0.601957,0,0,3,3,0.957581,53931.30078,75232.20313,0,0,0,32,GRANITIC,112830,978.484985,20590.5,2862.179932,801.924988,18.969299,595.606995,-557.674988,97.135597,112.636002,100.181999,934,29036,111698,2967,789.900024,-611,680,34.4403,-512.333008,33.5
NLA12_CA-212,SDMNTRY,1,0.351966815,186522,212600,195262,184035,0,0,420000,14.79,1.907739,0,0,18,18,2.77796,138891,187150,0,0,0.829105,75,GRANITIC,218166,502.065002,39063.89844,4898.220215,1621.439941,848.505005,1425.969971,271.067993,105.558998,139.281998,128.608002,468,40714,217883,4969,1609.699951,306,1446,876.153015,290.833008,829
NLA12_CA-213,GRANITIC,0,0,40063,51130,46190.89844,39868,0,0,1880000,100,19.062799,0,0,5,5,47.4468,35355.89844,48547.10156,0,0,1.08262,62,GRANITIC,57618.89844,105.591003,11658.59961,142.013001,2439.27002,1600.76001,2386.320068,815.19397,57.705502,82.134102,73.580704,102,29036,56622,142,2439.399902,835,2399,1617.140015,809.833008,1496.130005
NLA12_CA-214,GRANITIC,0,0,180026,270679,212244,179452,0,0,4810000,100,2.034499,0,0,10,10,2.624289,127291,173025,0,0,0,51,GRANITIC,199925,1600.27002,32771.5,5819.509766,1221.839966,616.190979,1121.729981,110.652,71.5923,76.267304,152.925995,1565,32063,197414,6040,1292.5,146,1231,688.361023,-4.16667,546
NLA12_CA-215,SDMNTRY,0,0,284299,338440,303297,284119,0,0,0,0,2.353159,0,0,7,7,1.143689,42760.5,61046.39844,0,0,0,46,SDMNTRY,99820.10156,1075.619995,19391.59961,2029.800049,1186.099976,309.171997,938.611023,-320.278992,58.576099,87.859398,84.413101,1066,32063,88047,2280,1178.160034,-387,1072,342.69101,-142.328003,432.269013
NLA12_CA-216,VOLCANIC,0,0,24191,28170,25849.19922,24175,0,0,0,0,633.039001,0,0,6.38462,10,2186.590087,21861,25403,0,0,7.23428,42.646198,VOLCANIC,42128.69922,49.084301,9893.19043,86,2080,1703.839966,2321.780029,1085.819946,44.4991,62.5709,63.657501,48,32063,41964,86,2080,1086,2325,1705.280029,1393.670044,1665.25
NLA12_CA-219,GRANITIC,0,0,336236,389316,350512,336193,0,0,4770000,100,0.601957,0,0,3,3,0.957581,43093.5,59922.80078,0,0,0,32,GRANITIC,101044,1340.859985,19274.30078,2356.429932,789.481018,36.654202,606.914978,-533.585998,111.579002,133.634003,103.016998,1240,32063,99444,2025,810.129028,-468,695,113.294998,-511.598999,39.396999
NLA12_CA-221,GRANITIC,0,0,289655,337601,309571,289653,0,0,4340000,100,0.663106,0,0,3,3,1.14767,48141.5,72303,0,0,0,32,GRANITIC,114026,1168.02002,21478.19922,3099.560059,1001.859985,210.119995,874.982971,-454.737,122.397003,144.324005,117.994003,1172,32063,110815,3190,1010.299988,-464,963,249.904999,-273.833008,279.208008
NLA12_CA-223,GRANITIC,0,0,273173,358560,304704,272733,0,0,19900000,100,29.345399,0,0,6.330309,7,22.8724,54880.69922,77740,0,0,0.80005,43.656101,GRANITIC,132167,1329.550049,27595.5,2047.140015,1111.52002,328.643005,965.674988,-308.381012,76.167999,96.629601,97.0672,1297,21146,111055,2123,1165.680054,-374,1154,389.675995,-158.723999,413.591003
NLA12_CA-R01,SDMNTRY,2,0.075995462,19656,78613,38005,19382,0,0,0,0,6.17814,0,0,4.699319,5,13.371199,83578.5,105447,0,0,1.54986,30.0023,SDMNTRY,139142,46.102699,29169.30078,1095.910034,1723.52002,1421.23999,1939.839966,902.632996,45.578301,52.108002,52.636101,40,26644,128563,1033,1762.699951,907,2007,1457.180054,1009.669983,1393.040039
