SITE_ID,BASINAreaSqKM,OPEN_11_km2,ICE_11_km2,DEVOPEN_11_km2,DEVLOW_11_km2,DEVMED_11_km2,DEVHIGH_11_km2,BARREN_11_km2,DECID_11_km2,CONIF_11_km2,MIXED_11_km2,SHRUBLAND_11_km2,GRASS_11_km2,PASTURE_11_km2,CROPS_11_km2,WDYWET_11_km2,EMHERBWET_11_km2
NLA12_MI-167,4.1796,0.2979,0,0.279,0.0873,0,0,0.0441,0.5832,0.1674,0.0315,0,0.0351,1.1475,1.0836,0.3618,0.0612
NLA12_OR-137,4.2048,0.2124,0,0,0,0,0,0.1134,0,1.7883,0,0.0171,2.0736,0,0,0,0
NLA12_IL-109,4.2435,0.1629,0,0.2565,0.0639,0.018,0,0,0.2205,0,0,0,0,0.1512,3.3642,0.0063,0
NLA12_UT-276,4.2633,0,0,0.0054,9e-4,0,0,1.3743,0,0.0594,0,2.4129,0.4086,0.0018,0,0,0
NLA12_IN-198,4.2768,0.3375,0,0.0837,0.0765,0.0234,0.0144,0.2898,0.3249,0.009,0,0,0.1224,0.5355,2.4597,0,0
NLA12_MS-113,4.2795,0.6597,0,0.3141,0.0657,0.0018,0,0,1.6794,0.3357,0.2052,0.9279,0.0018,0.0126,0.0216,0.054,0
NLA12_MO-108,4.2885,0.2259,0,0.18,0.0432,0.0027,0,0,1.4058,0,0.0432,0.0189,0.2277,2.1114,0,0.0297,0
NLA12_CA-185,4.2903,0.0819,0,0,0,0,0,0.6552,0,0.8811,0,1.7523,0.5526,0,0,0,0.3672
NLA12_IN-131,4.3074,0.2619,0,0.0585,0.0612,0.0045,0,0,1.8792,1.1466,0.0108,0,0.1008,0.0738,0.6543,0,0.0558
NLA12_CA-221,4.3371,0.108,0,0,0,0,0,1.3851,0,1.3671,0,1.0404,0.3483,0,0,0,0.0882
NLA12_MN-130,4.3362,0.5193,0,0,0,0,0,0,0.8739,0.7281,1.4652,0.0792,0,0,0,0.5652,0.1053
NLA12_UT-321,4.3506,0.1035,0,1.0899,0.3474,0.1404,0.0045,0,1.3581,0.6498,0,0.531,0.0045,0.0306,0.0018,0.0891,0
NLA12_MN-111,4.374,0.6057,0,1.4049,1.3806,0.5247,0.1188,0,0.0891,0,0,0,0,0.018,0,0,0.2322
NLA12_NH-R04,4.3758,0.4626,0,0.0018,0,0,0,0,1.9323,0.2304,1.3212,0.2817,0.0747,0,0,0.0711,0
NLA12_NE-152,4.3866,2.0862,0,0,0,0,0,0,0.0378,0,0,0,1.8963,0,0.0108,0.0225,0.333
NLA12_MT-120,4.41,0.0666,0,0,0,0,0,0.0072,0.0108,3.5856,0.2394,0.5004,0,0,0,0,0
NLA12_MA-104,4.4253,0.7083,0,0.5427,0.7686,0.6597,0.0162,0,1.4688,0.0756,0,0.0351,0.0036,0.0639,0,0.0711,0.0117
NLA12_SD-206,4.446,0.7668,0,0.1008,0,0,0,0,0.0153,0,0,0,0.7353,0,2.79,0,0.0378
NLA12_IN-117,4.4604,0.4725,0,0.4698,0.855,1.0404,1.6029,0.0108,0,0,0,0,0.009,0,0,0,0
NLA12_ID-199,4.4649,0.0639,0,0,0,0,0,0.0324,0,1.782,0,0.2493,2.3256,0,0,0.0117,0
NLA12_ME-105,4.4559,0.4788,0,0,0,0,0,0.0072,0.0117,1.8549,1.8423,0.0297,0,0,0,0.2187,0.0126
NLA12_IA-R03,4.4667,0.3123,0,0.1998,0.036,0,0,0,3.5127,0,0.0144,0.0036,0.0891,0.2232,0.0558,0.0198,0
NLA12_IN-171,4.4964,0.0891,0,0.0045,0,0,0,0,4.1598,0.0891,0,0.1296,0.0144,0,0.0099,0,0
NLA12_CA-165,4.4964,0.0252,0,0,0,0,0,3.9231,0,0.153,0,0.2988,0.0963,0,0,0,0
NLA12_VA-126,4.5333,0.0351,0,0.1584,0.0117,0,0,0,3.2481,0.504,0.4014,0,0,0.1746,0,0,0
NLA12_UT-106,4.5432,0.1476,0,0,0,0,0,2.5038,0,0.6273,0,0.7587,0.5058,0,0,0,0
NLA12_NV-106,4.5504,0.684,0,0.1746,0.2475,0.0081,0,0.0243,0,0,0,3.1032,0.0072,0.1044,0.0783,0,0.1188
NLA12_TX-179,4.5837,0,0,0.1737,0.0054,0,0,0,0,0,0,0.2394,0.4554,0,3.7044,0.0054,0
NLA12_TX-190,4.5882,0.0891,0,0.3636,0.0693,0.0153,0,0,0,0,0,0,1.5489,0.0225,2.4795,0,0
NLA12_ND-136,4.6017,0.7326,0,0.1881,0.0288,0,0,0,0.0171,0,0,0,0.3924,1.2942,1.6902,0.0063,0.252
NLA12_UT-223,4.6242,0.0279,0,1.5156,0.6732,0.5472,0.7092,0.0162,0,0,0,0.1179,0,0.1008,0,0,0.9162
NLA12_CA-138,4.6323,0.1899,0,0,0,0,0,0,0,4.2804,0,0.162,0,0,0,0,0
NLA12_NJ-102,4.6404,0.8532,0,0.225,0.108,0.0504,0.0072,0.9909,1.8567,0,0.0054,0.0882,0.0045,0,0,0.4509,0
NLA12_CO-105,4.6422,0.3852,0,0.018,0.0045,0,0,0,0.153,1.5642,0,2.3373,0.0387,0.0531,0.0081,0.0738,0.0063
NLA12_UT-230,4.6683,0.0297,0,0.0756,0.0036,0,0,0.0135,1.5534,1.089,0.747,1.1115,0.0378,0,0,0.0072,0
NLA12_IN-177,4.6827,0.1791,0,0.1782,0.0558,9e-4,0,0,0.0243,0.4302,0,0,0.0441,0.3465,2.673,0.7506,0
NLA12_UT-288,4.6944,0,0,0.2682,0.3771,0.6597,0.3195,0.027,0,0,0,3.0429,0,0,0,0,0
NLA12_WY-138,4.7223,0.1827,0,0,0,0,0,0.0495,0,0.1665,0,0.8001,3.4758,0,0,0.0261,0.0216
NLA12_WI-135,4.7421,0.6858,0,0.4968,0.0162,0.0027,0,0.0306,2.9052,0.0387,0.3096,0.0081,0.0558,0.0018,0,0.1908,0
NLA12_CA-219,4.7619,0.54990000000000006,0,0,0,0,0,1.9935,0,0.0549,0,1.206,0.9504,0,0,0,0.0072
NLA12_MI-122,4.7925,0.6255,0,0.4779,0.1827,0.0198,0,0,1.3959,1.1394,0.6048,0.1305,0.1296,0,0,0.045,0.0414
NLA12_CA-214,4.8195,0.2358,1.0323,0,0,0,0,0.4473,0,0.477,0.117,0.5706,1.9296,0,0,0.0099,0
NLA12_MN-158,4.8483,0.4149,0,0.0954,0.0828,0.0018,9e-4,0,0.2997,0,0,0,0.2439,0.6813,2.5155,0.0099,0.5022
NLA12_WV-101,4.8564,0.5805,0,1.467,0.0333,0.0162,0,0.0171,2.5335,0.0054,0.0153,0,0,0.0603,0.1215,0,0.0063
NLA12_WI-111,4.8699,0.7128,0,0.342,0.0414,0.0063,0,0,1.1322,0.3474,0.1971,0.0207,0.1296,0.1359,0.819,0.7164,0.2691
NLA12_MI-101,4.8762,0.2043,0,0.7101,0.198,0.0117,0,0.0252,2.0682,0.0585,0.045,0.0216,0.0594,0.5166,0.8703,0.0531,0.0342
NLA12_ID-203,4.8888,0.1386,0,0,0,0,0,0,0.0684,0.0927,0.072,4.2255,0.2889,0,0,0,0.0027
NLA12_OR-147,4.9185,0.0684,0,0,0,0,0,0.0108,0.0864,3.5316,0.1701,0.6237,0.4275,0,0,0,0
NLA12_UT-178,4.9284,0.0702,0,0.0207,9e-4,0,0,0.036,0.3267,3.0519,0.6336,0.5535,0.2277,0,0,0.0072,0
NLA12_NE-167,4.9401,0.0738,0,0,0,0,0,0,0,0,0,0,4.6602,0,0.0063,0.0054,0.1944
NLA12_CA-156,4.9725,0.7452,0,0.7128,1.8117,1.4292,0.0675,0.0072,0,0,0.0576,0.1413,0,0,0,0,0
NLA12_UT-154,4.9977,0.2574,0,0,0,0,0,1.9152,0,1.7865,0,0.5247,0.5139,0,0,0,0
NLA12_UT-245,5.0049,0.0198,0,0,0,0,0,2.169,0,0.9009,0,0.5346,1.3806,0,0,0,0
NLA12_NV-114,5.0085,0.2106,0,0,0,0,0,0.3879,0,0,0,3.4929,0,0.0324,0,0,0.8847
NLA12_UT-289,5.0292,0.5319,0,0,0,0,0,3.9123,0,0.0144,0,0.0729,0.4977,0,0,0,0
NLA12_FL-123,5.0463,0.3123,0,0.0522,0.1269,0.0153,0,0.0117,0,0.4734,0,3.0303,0.9405,0.0801,0.0036,0,0
NLA12_NC-127,5.067,0.261,0,2.2167,0.5247,0.1548,0.018,0,0.0297,1.4373,0.0171,0.0342,0.09,0.0864,0.0324,0.1494,0.0153
NLA12_MN-153,5.0715,0.8523,0,0.0342,0,0,0,0,3.8502,0.0306,0,0,0.027,0,0,0.0612,0.216
NLA12_MI-133,5.1039,0.1134,0,0.1755,0.0045,0,0,0.0162,2.4417,1.4067,0.2421,0.1197,0.297,0,0,0.2214,0.0657
NLA12_SD-176,5.1336,0.0189,0,0,0,0,0,0,0,0,0,1.2501,3.8511,0,0,0,0.0135
NLA12_IN-174,5.1642,0.1728,0,0.5625,0.0378,0.0027,0,0,3.0906,0.2043,0,0.0045,0.1071,0.6579,0.1863,0.0054,0.1323
NLA12_UT-324,5.1705,0.6048,0,0.0018,0,0,0,0.7857,0,3.3921,0,0.1017,0.2673,0,0,0.0171,0
NLA12_SD-125,5.2065,0.729,0,0.1125,9e-4,0,0,0,0.009,0,0,0.1404,3.3696,0.7263,0.0459,0,0.0729
NLA12_WA-R10,5.202,0.4824,0,0.0603,0.0396,0.009,0,0,0,0,0,4.3434,0,0,0.2061,0.0495,0.0117
NLA12_MO-104,5.2245,0.6579,0,0.6129,0.1098,0.0432,0.009,0.0783,2.8089,0,0.0747,0,0.0639,0.621,0,0.1449,0
NLA12_ID-210,5.2416,0.4284,0.5742,0,0,0,0,0.0783,0,0.783,0,0.2178,3.1455,0,0,0.0054,0.009
NLA12_TX-116,5.2497,0.0918,0,0.0315,0,0,0,0,1.044,1.1889,0,1.1979,1.6488,0.0189,0,0.0279,0
NLA12_TX-156,5.2533,0.0324,0,0.1404,0.009,9e-4,0,0,0.1278,2.3004,0,0.4338,2.2086,0,0,0,0
NLA12_NH-102,5.2965,0.1674,0,0,0,0,0,0,1.1097,1.1772,2.3706,0.1296,0,0,0,0.342,0
NLA12_GA-120,5.4144,0.1026,0,0.2727,0.0702,0.0027,0,0,0.297,1.2582,0.9045,0.2439,0.3339,0.0378,1.3194,0.4554,0.1161
NLA12_VA-121,5.4252,0.0828,0,0.0828,0.0099,0,0,0.0279,1.5543,1.3572,0.3429,1.1277,0.1359,0.1845,0.234,0.2736,0.0117
NLA12_WA-146,5.4558,0.0171,0,0.0126,0.09,0.0081,0,0.0153,0.0099,3.4065,0.045,1.3275,0.36,0,0,0.1476,0.0162
NLA12_UT-365,5.4594,0.0171,0,0.4986,1.3482,2.2428,1.0674,0,0,0,0,0.0045,0.0108,0.1584,0.072,0.0252,0.0144
NLA12_IN-140,5.5422,0.0144,0,0.4059,0.1449,0.0027,0,0,0.2349,0,0,0,0.0504,0,4.689,0,0
NLA12_ID-124,5.5494,0.2151,0,0,0,0,0,0.0108,0,4.3776,0,0.2925,0.6534,0,0,0,0
NLA12_MN-135,5.5485,0.8397,0,0.1476,0.0513,0.0063,0,0,0.1593,0.0018,0,0.027,0.126,0.7308,3.222,0.0405,0.1962
NLA12_WA-102,5.5908,0,0,0.1791,0.1008,0,0,0,0.0027,3.2508,0,1.107,0.117,0,0,0.7479,0.0855
NLA12_CO-102,5.6124,0.2133,0,0,0,0,0,0.1224,0.3879,3.8142,0.1197,0.0171,0.6993,0,0,0.2385,0
NLA12_MA-103,5.6259,0.6579,0,0.1377,0.0027,0,0,0,3.087,0.1296,1.1502,0.0468,0,0,0,0.3906,0.0234
NLA12_IA-136,5.6376,0,0,0.1638,0.1062,0.0351,0,0,0.0054,0,0,0,0.0999,0,3.852,0.0405,1.3347
NLA12_UT-330,5.6556,0,0,0.0288,0.0171,0.0054,0,0,0.6543,3.2031,0.549,1.1979,0,0,0,0,0
NLA12_MT-113,5.7024,1.1043,0,0,0,0,0,0.1035,0,0,0,0.1665,3.5649,0,0.2673,0.0882,0.4077
NLA12_UT-396,5.7051,0.0891,0,0.1665,0.0225,0,0,0,2.6838,1.6434,0.3744,0.7128,0,0,0,0.0126,0
NLA12_OR-171,5.7105,0,0,0,0,0,0,0.549,0,4.7817,0,0.135,0,0,0,0.0108,0.234
NLA12_TX-208,5.7249,0.0738,0,0.063,0.3528,0.0324,9e-4,0.198,0,0,0,1.9683,2.9286,0,0,0.0594,0.0477
NLA12_UT-282,5.7474,0.3852,0,0,0,0,0,0.0702,0,5.1498,0,0.0261,0.0747,0,0,0.0414,0
NLA12_WI-R13,5.8077,1.2006,0,0.3141,0,0,0,0,1.7991,0.018,1.1556,0.342,0,0,0,0.8532,0.1251
NLA12_MN-180,5.8149,1.0989,0,0.252,0.0072,0,0,0,1.3032,0.036,0,0,0.5985,0.6273,1.7757,0.0144,0.1017
NLA12_IA-127,5.823,0.4248,0,0.3978,0.2322,0.0252,0.0063,0.009,0.2106,0.009,0.0189,0.0324,0,3.3192,1.0809,0.0522,0.0045
NLA12_ID-205,5.8545,0.0792,0,0,0,0,0,0,0,2.2374,0,1.7127,1.7613,0.0162,0,0.0297,0.018
NLA12_TX-205,5.859,0.846,0,0.2826,0.0801,0,0,0,0.1215,0.0279,0.0288,0.0909,0.0126,2.331,0,1.9764,0.0612
NLA12_RI-109,5.8626,0.0189,0,0.3123,0.3231,0.1386,0.0081,0.1845,2.9295,0.0513,0.0162,0.2475,0.3456,0.4572,0.0054,0.7605,0.0639
NLA12_MI-170,5.8743,0.3897,0,0.135,0.1854,0.009,0,0,1.7613,0.0333,0.0261,0.0315,0.4617,0.9207,1.4247,0.4545,0.0414
NLA12_ID-169,5.9715,0.1251,0,0,0,0,0,0.0306,0,3.9465,0,0.3807,1.4886,0,0,0,0
NLA12_WV-111,5.9967,0.0648,0,0.1548,0.0018,0,0,0.018,5.5512,0,0,0,0.0549,0.009,0.1422,0,0
NLA12_SC-117,6.0084,0.0639,0,1.7235,1.0854,0.5427,0.3069,0.0216,1.3248,0.4977,0.0153,0,0.09,0.2718,0,0.0648,0
NLA12_OR-107,6.0273,1.2681,0,0.1161,0.1188,0.0099,0,0.1953,0.0045,1.9323,0.1764,1.3797,0.7434,0,0,0.0639,0.0189
NLA12_MI-162,6.039,1.0674,0,0.0423,0,0,0,0,4.1922,0.0729,0.0423,0.2394,0.0675,0,0,0.2493,0.0657
NLA12_OK-307,6.0345,0.1089,0,0.2259,0.0036,9e-4,0,0,0.5292,0,0,0,1.5111,3.0762,0.5787,0,0
NLA12_IN-133,6.0363,0.2295,0,1.1691,0.6624,0.5562,0.3735,0,0.2214,0,0,0,0.0243,0.2457,0.7029,1.7469,0.1044
NLA12_IL-114,6.0525,0.8469,0,0.1827,0.2277,0.0396,0,0,3.0888,0,0,0,0,0.4446,1.1286,0.0936,0
NLA12_NH-112,6.1074,0.342,0,0.1512,0.0036,0,0,0,2.4714,0.9099,1.7334,0.0369,0,0.0225,0,0.3933,0.0432
NLA12_ND-201,6.138,0.8136,0,0.1557,0.0315,0,0,0,0,0,0,0,2.8908,0.2169,1.7199,0,0.3096
NLA12_KS-121,6.1497,0.1548,0,0.4194,0.2655,0.0072,9e-4,0,0.0774,0,0,0,3.0249,1.0782,1.107,0.0144,0
NLA12_WA-119,6.1578,0.5769,0.5355,0,0,0,0,2.1096,0.0126,1.1295,0,0.9585,0.747,0,0,0.0882,0
NLA12_ID-102,6.2487,0.6219,0,0,0,0,0,0,0,4.8168,0,0.4329,0.2178,0,0,0.1107,0.0486
NLA12_TX-159,6.2622,0.0909,0,0.3681,0.0585,0.0144,0.0027,0.0054,0.3402,0.1116,0.1395,0.801,0.387,3.5883,0,0.3141,0.0405
NLA12_NY-0103,6.2982,0.693,0,0.0585,0,0,0,0,4.7439,0.081,0.2313,0.0135,0.0054,0,0,0.45,0.0216
NLA12_UT-265,6.363,0.0315,0,0.2655,0.0414,0.0027,9e-4,0,0,0.0981,0,3.7647,0.0117,2.1465,0,0,0
NLA12_MI-164,6.3675,0.072,0,0.6516,0,0,0,0,1.062,0.3888,0.8244,1.3707,1.8495,0,0,0.1485,0
NLA12_CA-R13,6.4548,0.2214,0,0,0,0,0,3.1671,0,0.5283,0,2.3832,0.1422,0,0,0,0.0126
NLA12_ND-156,6.5259,1.791,0,0.1872,0.0018,0,0,0,0.0522,0,0,0,3.1113,0.0909,0.621,0.0612,0.6093
NLA12_CA-162,6.543,0.117,0,0,0,0,0,2.1852,0,1.5975,0,1.7919,0.7488,0,0,0,0.1026
NLA12_ME-121,6.5772,0.2187,0,0.2367,0.0216,9e-4,0,0,2.1231,0.4914,2.5425,0.549,0.0135,0.1323,0,0.2061,0.0414
NLA12_NE-162,6.633,0.072,0,0.1683,0.0153,0,0,0,0.1539,0,0,0,0.0648,0.0171,6.1074,0.0252,0.009
NLA12_TX-169,6.7113,0.1629,0,0.3069,0.0819,0.0018,0,0,0.6561,1.953,0.9198,1.3671,0.2502,0.72,0,0.2718,0.0198
NLA12_NM-134,6.7158,0.819,0,0.0729,0.0216,0.0027,9e-4,0,0,0,0,2.7162,3.0501,0,0,0.0324,0
NLA12_MI-150,6.7293,0.3132,0,0.1485,0.0063,0,0,0.018,4.9968,0.1296,0.1368,0.1494,0.0468,0,0,0.6867,0.0972
NLA12_OH-115,6.7743,0.4347,0,0.6039,0.0243,0.0036,0,0,4.383,0.0603,0,0,0.0396,0.9909,0.234,0,0
NLA12_MN-167,6.7761,0.7929,0,0.1665,0.0657,0.0072,0,0.0027,0.4419,0.0144,0.0045,0.072,0.1665,0.7344,3.9996,0.0315,0.2763
NLA12_OR-121,6.7788,0.09,0,0.2691,0.0171,0,0,0.2385,0,5.3856,0,0.4329,0.3456,0,0,0,0
NLA12_NV-129,6.8364,0.6273,0,0,0,0,0,0.0702,0,0,0,5.0373,0,0.0378,0,0.0459,1.0179
NLA12_MI-104,6.8472,1.1574,0,0.5679,0.1494,0,0,0,2.3985,0.0936,0.0927,0.0063,0.1827,0.0108,0.8244,1.2834,0.0801
NLA12_WI-163,6.8454,0.657,0,0.3357,0.0045,0,0,0,2.2896,0.3267,1.1142,0.3897,0,0.0234,0,1.7046,0
NLA12_CA-R09,6.8994,0.2502,0,0,0,0,0,3.3336,0,0.6444,0,2.5164,0.1422,0,0,0,0.0126
NLA12_AZ-143,6.9273,0.0918,0,0,0,0,0,0.0072,0,6.4827,0,0.1026,0.243,0,0,0,0
NLA12_MO-R02,6.9471,0.0711,0,0.2925,0.0072,0,0,0,4.9761,0.2682,0.9621,0.3582,0,0,0,0.0117,0
NLA12_WA-106,6.9453,0.603,0,0.1737,0.0837,0,0,0.009,0.1926,1.4346,1.1025,1.7307,0.2313,0.7398,0,0.3159,0.3285
NLA12_CA-104,6.9525,1.1754,0,0.0792,0.0963,0.0171,9e-4,0.0054,0,2.2815,0,3.2895,9e-4,0,0,0,0.0063
NLA12_IA-109,6.9561,0.4905,0,0.3096,0.0288,0.0045,0,0,0,0,0.1134,0.0135,0.4212,0,4.4982,0.0045,1.0719
NLA12_TX-164,6.9831,0.135,0,0.171,0.3744,0.4401,0.0153,0.1665,0.2196,0,0,0.0135,5.2398,0.0945,0.1134,0,0
NLA12_MT-154,6.9957,0.7272,0,0.3006,0.162,0.0477,0.0072,0.0666,0,0,0,0.1161,4.7664,0,0.6786,0.009,0.1143
NLA12_IN-186,7.0002,1.1853,0,0.4086,0.4158,0.0369,0.0027,0,0.1746,0.0657,0.0063,0,0,0.7956,2.9835,0.9252,0
NLA12_GA-116,7.2855,0.0432,0,0.3312,0.0846,0.0063,0,0.018,0.3753,1.7298,0.1953,0.0702,0.2043,0.7713,2.6604,0.6732,0.1224
NLA12_NM-152,7.3071,0.3897,0,0,0,0,0,0,0,0.054,0,0.5346,6.2478,0,0,0.0207,0.0603
NLA12_OK-132,7.3269,0.1377,0,0.1296,0.0234,0.0099,0.0027,0,1.7982,0,0,0.0045,4.8663,0,0.3546,0,0
NLA12_CT-115,7.4304,1.2555,0,0.3843,0.1854,0.0117,0,0.0126,4.2336,0.0855,0.1125,0.1197,0.0036,0.5166,0.0099,0.4113,0.0882
NLA12_WA-110,7.4619,0.2502,0,0.4284,0.1701,0.0135,0,0.018,0.0243,4.4946,0.4032,1.2168,0.3204,0,0,0.1224,0
NLA12_UT-138,7.5888,0.2565,0,0,0,0,0,1.0746,0,1.6398,0,1.3689,3.2346,0,0,0.0144,0
NLA12_NJ-101,7.6446,0.2835,0,0.9891,0.0909,0.0063,0,0,3.4929,0.0081,0.6471,0.0585,0.0144,0.7281,0.7416,0.5544,0.0297
NLA12_PA-109,7.6437,1.2609,0,0.432,0.0234,0.0153,0,0,3.0267,0.1674,1.1745,0.9495,0.2025,0,0,0.2007,0.1908
NLA12_NJ-118,7.6572,0.0378,0,1.6101,0.4635,0.0405,0.0117,0,2.2986,0,0.0648,0.0243,0,1.0035,0.0576,1.9179,0.1269
NLA12_PA-102,7.6878,0.6399,0,0.6642,0.0783,0.0054,0,0.1242,1.7307,0,0,0.288,0.0045,1.7307,2.2302,0.1917,0
NLA12_VA-130,7.7031,0.1539,0,0.3474,0.234,0.1899,0.2826,0.018,4.2894,0.8694,0.1494,0.0315,0.2709,0.6273,0.018,0.2214,0
NLA12_WY-116,7.7373,0.2313,0,0,0,0,0,0,0.0657,4.5675,0.0252,2.4867,0.3231,0,0,0.027,0.0108
NLA12_TX-140,7.7454,0.0405,0,0.6867,0.0117,0,0,0,0.054,0.2187,0,2.4939,2.5551,1.089,0.5022,0.0729,0.0207
NLA12_WA-133,7.7526,0.279,0,0.2943,0.1827,0.0099,0,0.0171,0.162,5.2407,0.4437,0.2259,0.1647,0.3024,0,0.2439,0.1863
NLA12_MS-110,7.7832,0.0801,0,0.3591,0.0891,0.0027,0,0,0.4563,1.4751,0.4743,0.6705,0.0594,1.3446,0.4212,2.3247,0.0261
NLA12_TX-158,7.8057,0.7155,0,0.4743,0.5202,0.1413,0,0.3051,0.1026,0,0.054,1.1439,0.0963,1.359,2.2842,0.3213,0.288
NLA12_NE-111,7.8723,0.9945,0,0.1233,0.1296,0.0216,0.0018,0,0,0,0,0.0369,5.7294,0,0.7389,0.0306,0.0657
NLA12_UT-125,7.8759,0.144,0,0.0639,9e-4,0,0,0.3753,0.6957,3.6864,0.1674,2.043,0.6993,0,0,0,0
NLA12_MN-145,7.9092,1.0323,0,0.2565,0.0495,0.0045,0,0,3.0537,0.0252,0.0045,0.3231,0.6651,1.5768,0.5742,0.0207,0.3231
NLA12_ND-187,7.9245,0.9135,0,0.3294,0.0288,0,0,0,0.0189,0,0,0,2.4021,0.1728,3.6891,0,0.3699
NLA12_NV-177,7.9299,0.2547,0,0,0,0,0,0.0243,0.0171,0.981,0,6.5349,0,0,0,0.0846,0.0333
NLA12_WI-180,7.9659,0.3942,0,0.0243,0,0,0,0,1.1295,0.6192,0.4977,0.063,0,0,0,5.2227,0.0153
NLA12_NH-106,7.9668,0.3447,0,0.0072,0,0,0,0,0,0.8361,2.4633,3.7944,0.09,0,0,0,0.4311
NLA12_NY-0104,8.1018,0.5625,0,0.189,0.0387,0.0369,0.0018,0,4.1949,1.2033,0.8487,0.3528,0,0.3069,0,0.1863,0.18
NLA12_OH-127,8.1117,0.693,0,0.2745,0.0918,0,0,0,4.5036,0.684,0,0.0378,0.2511,1.2294,0.3465,0,0
NLA12_SC-125,8.118,0.0477,0,0.1287,0.0171,0,0,0,0.1521,1.5615,0.126,2.187,0.2745,0.0486,0.7425,2.3472,0.4851
NLA12_SD-207,8.1261,0.3825,0,0.0027,0.0018,0,0,0.4617,0,0,0,0.1917,7.083,0,0.0027,0,0
NLA12_UT-260,8.2566,0.2016,0,0.4086,0.0126,0,0,0.3276,0.8595,3.3237,0.0423,2.4471,0.5994,0,0,0.0342,0
NLA12_NE-105,8.2971,1.0242,0,0.0369,9e-4,0,0,0,0,0,0,0,6.3945,0,0.0036,0.1062,0.7308
NLA12_WA-116,8.3115,0.5913,0,0.0819,0.0072,9e-4,0,0.0135,0,0,0,5.6016,0.0387,0.7119,1.2285,0.0135,0.0225
NLA12_OH-122,8.37,0.0945,0,0.3519,0.0225,0.0018,9e-4,0,1.4625,0.1197,0.297,0,0.0162,0.3384,5.6403,0.0117,0.0126
NLA12_CT-116,8.4312,0.1377,0,0.4716,0.0081,0,0,0,6.9066,0.0144,0.0783,0.0171,0,0.0513,0,0.693,0.0531
NLA12_WA-125,8.4393,0.0693,0,0.1629,0.009,0,0,0.9162,0,3.3453,0.0117,2.1519,1.2618,0,0,0.4959,0.0153
NLA12_UT-264,8.4672,0.1458,0,0.1125,0.027,0,0,0,0.0054,6.5574,0.2925,0.4293,0.8685,0,0,0.0288,0
NLA12_KY-102,8.5572,0.1755,0,0.0162,0.0027,0,0,0,6.0777,2.115,0.054,0,0.09,0,0.0018,0.0099,0.0144
NLA12_CA-172,8.5536,0.2628,0,0.2511,0.0459,0.0045,0,0,0,0.0054,0,7.515,0.315,0,0.0459,0.108,0
NLA12_SD-121,8.6274,0.1161,0,0.0567,0.0036,0,0,0,0,0,0,0,4.8357,0,3.6153,0,0
NLA12_ID-112,8.6526,0.2061,0,0.0063,0,0,0,0,0,7.047,0,0.8748,0.0288,0,0,0.0765,0.4131
NLA12_MI-157,8.6634,0.441,0,0.801,0.0504,0.0081,0.0045,0,5.3073,0.1422,0.099,0.7929,0.7506,0.0108,0.1152,0.1017,0.0387
NLA12_SD-119,8.6742,0.1242,0,0,0,0,0,0,0,0,0,2.8476,5.6763,0,0,0.0261,0
NLA12_WY-117,8.7381,0.5742,0.279,0,0,0,0,0.5526,0.0612,0.1467,0.0252,1.4742,5.625,0,0,0,0
NLA12_CO-117,8.7507,0.4518,0,0,0,0,0,0,0.2124,2.3409,0.0144,2.9718,2.4309,0.0297,0,0.2988,0
NLA12_TX-180,8.7543,0.2646,0,0.4698,0.1602,0.0396,0.0054,0.0999,2.0565,0.1017,0,0,3.7773,1.1187,0.6444,0,0.0162
NLA12_UT-208,8.7705,0.5022,0,0,0,0,0,2.4579,0,3.2211,0,1.2537,1.3356,0,0,0,0
NLA12_TX-117,8.8875,0.1827,0,0.162,0.2988,9e-4,0,0,0.6957,0.0054,0,0.0774,0,5.49,1.548,0.4221,0.0045
NLA12_FL-104,8.9217,1.0089,0,2.2185,2.5884,0.9531,0.378,0,0,0.5067,0.1116,0.0621,0.234,0,0,0.6093,0.2511
NLA12_UT-404,9.063,0.4203,0,0,0,0,0,3.9987,0,0.3105,0,2.3103,2.0133,0,0,0.0099,0
NLA12_MT-164,9.1458,0.9324,0,0.432,0.2079,0.0603,0.0054,0,0,4.4469,0,0.8973,2.0088,0.1179,0,0.0216,0.0153
NLA12_ND-117,9.2997,0.8298,0,0.3447,0.0333,0.0036,0,0,0.0162,0.0153,0,0,0.1638,0.5157,6.1839,0.0081,1.1853
NLA12_IN-114,9.3168,0.4383,0,0.9585,0.9306,0.2385,0.1062,0,0.4086,0.045,0.009,0.414,0.1854,1.0989,2.7594,1.7082,0.0162
NLA12_CT-127,9.3231,0.1521,0,0.7416,0.4617,0.1233,0.0054,0.009,5.1822,0.1656,0.5391,0.2421,0.0603,0.5517,0.0252,0.9864,0.0774
NLA12_WA-124,9.3429,0.4392,0,0,0,0,0,0,0,1.5903,0,6.3018,0.9396,0,0,0.063,0.009
NLA12_UT-118,9.3501,0.3123,0,0,0,0,0,3.9888,0,0.3816,0,2.2176,2.4111,0,0,0.0198,0.0189
NLA12_AL-R03,9.4698,0.1782,0,0.1251,0,0,0,0.0045,6.8679,1.1088,0.1089,0.2052,0.3672,0.4878,0,0.0162,0
NLA12_OK-306,9.5346,0.1476,0,0.342,0.0189,9e-4,0,0,6.03,0.0063,0,0,2.8656,0.0846,0.0387,0,0
