Type,Subpopulation,Indicator,Statistic,NResp,Estimate,StdError,LCB95Pct,UCB95Pct,Lake type,eco
National,All_Lakes,lkarea_km,5Pct,7,0.043530239,,0.041892233,0.045533026,,
National,All_Lakes,lkarea_km,10Pct,12,0.047133165,,0.043917256,0.05076744,,
National,All_Lakes,lkarea_km,25Pct,35,0.065217827,,0.059381908,0.070937577,,
National,All_Lakes,lkarea_km,50Pct,141,0.140263659,,0.117854004,0.174353202,,
National,All_Lakes,lkarea_km,75Pct,351,0.380058265,,0.35107494,0.44458642,,
National,All_Lakes,lkarea_km,90Pct,661,1.406098214,,1.035106713,1.859342092,,
National,All_Lakes,lkarea_km,95Pct,772,3.04649504,,2.502960109,4.282746487,,
National,All_Lakes,lkarea_km,Mean,1028,1.680285521,0.264809628,1.161268188,2.199302853,,
National,All_Lakes,lkarea_km,Variance,1028,628.7846558,262.2781564,114.7289153,1142.840396,,
National,All_Lakes,lkarea_km,Std. Deviation,1028,25.07557887,5.229752776,14.82545178,35.32570596,,
Lake_Origin,MAN_MADE,lkarea_km,5Pct,3,0.04263544,,0.040366747,0.043846963,,
Lake_Origin,MAN_MADE,lkarea_km,10Pct,6,0.043903267,,0.041766451,0.050205528,,
Lake_Origin,MAN_MADE,lkarea_km,25Pct,16,0.059056791,,0.050333464,0.065935067,,
Lake_Origin,MAN_MADE,lkarea_km,50Pct,36,0.097183302,,0.077739018,0.126190831,,
Lake_Origin,MAN_MADE,lkarea_km,75Pct,154,0.267372442,,0.210278571,0.342571962,,
Lake_Origin,MAN_MADE,lkarea_km,90Pct,338,0.956810471,,0.699832946,1.665353988,,
Lake_Origin,MAN_MADE,lkarea_km,95Pct,434,3.682035883,,2.140439391,6.429641356,,
Lake_Origin,MAN_MADE,lkarea_km,Mean,594,1.760294801,0.350036825,1.074235232,2.446354371,,
Lake_Origin,MAN_MADE,lkarea_km,Variance,594,582.019319,371.6197567,0,1310.380658,,
Lake_Origin,MAN_MADE,lkarea_km,Std. Deviation,594,24.12507656,7.701939427,9.02955267,39.22060045,,
Lake_Origin,NATURAL,lkarea_km,5Pct,2,0.045593091,,0.042878484,0.047151135,,
Lake_Origin,NATURAL,lkarea_km,10Pct,5,0.050634848,,0.044802684,0.059447537,,
Lake_Origin,NATURAL,lkarea_km,25Pct,16,0.067701235,,0.062215706,0.103659774,,
Lake_Origin,NATURAL,lkarea_km,50Pct,81,0.195524483,,0.139670331,0.278115596,,
Lake_Origin,NATURAL,lkarea_km,75Pct,167,0.466813012,,0.391661541,0.637146658,,
Lake_Origin,NATURAL,lkarea_km,90Pct,307,1.598795599,,1.053467938,2.205051648,,
Lake_Origin,NATURAL,lkarea_km,95Pct,346,2.990791317,,2.203092068,5.369108177,,
Lake_Origin,NATURAL,lkarea_km,Mean,434,1.623618498,0.381663372,0.875572034,2.371664962,,
Lake_Origin,NATURAL,lkarea_km,Variance,434,661.8987233,368.3896524,0,1383.929174,,
Lake_Origin,NATURAL,lkarea_km,Std. Deviation,434,25.72739247,7.159482891,11.69506386,39.75972108,,
WSA9_Ecoregions,CPL,lkarea_km,5Pct,1,0.040366747,,0.040366747,0.046201966,,
WSA9_Ecoregions,CPL,lkarea_km,10Pct,2,0.043948726,,0.040366747,0.049087726,,
WSA9_Ecoregions,CPL,lkarea_km,25Pct,5,0.050013665,,0.04396503,0.060049226,,
WSA9_Ecoregions,CPL,lkarea_km,50Pct,12,0.076262611,,0.059483274,0.154570371,,
WSA9_Ecoregions,CPL,lkarea_km,75Pct,30,0.297423957,,0.154653199,0.369189676,,
WSA9_Ecoregions,CPL,lkarea_km,90Pct,45,0.501140912,,0.371082149,0.946936318,,
WSA9_Ecoregions,CPL,lkarea_km,95Pct,62,1.055989934,,0.69085203,2.767040652,,
WSA9_Ecoregions,CPL,lkarea_km,Mean,101,1.604080043,0.517329533,0.590132791,2.618027296,,
WSA9_Ecoregions,CPL,lkarea_km,Variance,101,976.4351199,736.0289441,0,2419.025342,,
WSA9_Ecoregions,CPL,lkarea_km,Std. Deviation,101,31.24796185,11.77723123,8.165012812,54.33091089,,
WSA9_Ecoregions,NAP,lkarea_km,5Pct,0,0.04326073,,0.043185767,0.043335693,,
WSA9_Ecoregions,NAP,lkarea_km,10Pct,1,0.050141433,,0.040366747,0.119860231,,
WSA9_Ecoregions,NAP,lkarea_km,25Pct,6,0.120451701,,0.043389446,0.219114066,,
WSA9_Ecoregions,NAP,lkarea_km,50Pct,21,0.258065609,,0.165696665,0.461589564,,
WSA9_Ecoregions,NAP,lkarea_km,75Pct,44,0.651412637,,0.439309022,1.040972835,,
WSA9_Ecoregions,NAP,lkarea_km,90Pct,70,2.022515818,,1.043248709,3.061669459,,
WSA9_Ecoregions,NAP,lkarea_km,95Pct,77,3.060742144,,2.727538001,10.62537807,,
WSA9_Ecoregions,NAP,lkarea_km,Mean,93,3.079364826,1.713840184,-0.27970021,6.438429862,,
WSA9_Ecoregions,NAP,lkarea_km,Variance,93,2021.509027,1759.690253,0,5470.438547,,
WSA9_Ecoregions,NAP,lkarea_km,Std. Deviation,93,44.96119468,19.56898906,6.606680916,83.31570844,,
WSA9_Ecoregions,NPL,lkarea_km,5Pct,0,0.04166894,,0.041346934,0.062359281,,
WSA9_Ecoregions,NPL,lkarea_km,10Pct,1,0.062442102,,0.040366747,0.062733004,,
WSA9_Ecoregions,NPL,lkarea_km,25Pct,1,0.062868952,,0.062501455,0.069287903,,
WSA9_Ecoregions,NPL,lkarea_km,50Pct,4,0.083019686,,0.062906208,0.171589743,,
WSA9_Ecoregions,NPL,lkarea_km,75Pct,18,0.174906594,,0.128908269,0.541389666,,
WSA9_Ecoregions,NPL,lkarea_km,90Pct,35,0.589926237,,0.441341096,1.482012453,,
WSA9_Ecoregions,NPL,lkarea_km,95Pct,47,1.02900965,,0.643333459,15.70228248,,
WSA9_Ecoregions,NPL,lkarea_km,Mean,65,3.000410825,2.313982812,-1.534912147,7.535733796,,
WSA9_Ecoregions,NPL,lkarea_km,Variance,65,3223.770124,2856.969099,0,8823.326663,,
WSA9_Ecoregions,NPL,lkarea_km,Std. Deviation,65,56.77825397,25.15900806,7.467504287,106.0890037,,
WSA9_Ecoregions,SAP,lkarea_km,5Pct,0,0.040773097,,0.040647077,0.04380676,,
WSA9_Ecoregions,SAP,lkarea_km,10Pct,1,0.04386189,,0.040366747,0.054574197,,
WSA9_Ecoregions,SAP,lkarea_km,25Pct,3,0.063140095,,0.04384469,0.072452142,,
WSA9_Ecoregions,SAP,lkarea_km,50Pct,7,0.085394605,,0.06562259,0.124231672,,
WSA9_Ecoregions,SAP,lkarea_km,75Pct,32,0.214988636,,0.120228187,0.34843696,,
WSA9_Ecoregions,SAP,lkarea_km,90Pct,69,0.948575692,,0.342794231,9.146667052,,
WSA9_Ecoregions,SAP,lkarea_km,95Pct,94,9.125365938,,1.589707349,103.6255229,,
WSA9_Ecoregions,SAP,lkarea_km,Mean,120,2.278696627,0.592637085,1.117149284,3.44024397,,
WSA9_Ecoregions,SAP,lkarea_km,Variance,120,348.1067224,176.6787021,1.822829526,694.3906153,,
WSA9_Ecoregions,SAP,lkarea_km,Std. Deviation,120,18.65761835,4.734760321,9.377658644,27.93757805,,
WSA9_Ecoregions,SPL,lkarea_km,5Pct,0,0.042588861,,0.042386703,0.042791019,,
WSA9_Ecoregions,SPL,lkarea_km,10Pct,1,0.048840989,,0.040366747,0.053838386,,
WSA9_Ecoregions,SPL,lkarea_km,25Pct,3,0.060680234,,0.048723736,0.087365243,,
WSA9_Ecoregions,SPL,lkarea_km,50Pct,7,0.091546195,,0.078945925,0.109320698,,
WSA9_Ecoregions,SPL,lkarea_km,75Pct,24,0.138024105,,0.10062842,0.28223936,,
WSA9_Ecoregions,SPL,lkarea_km,90Pct,59,0.699216108,,0.28699703,2.408912971,,
WSA9_Ecoregions,SPL,lkarea_km,95Pct,92,3.031599363,,1.605679967,7.036859645,,
WSA9_Ecoregions,SPL,lkarea_km,Mean,128,1.007416415,0.238950153,0.539082721,1.475750109,,
WSA9_Ecoregions,SPL,lkarea_km,Variance,128,37.23539932,12.61482724,12.51079225,61.96000639,,
WSA9_Ecoregions,SPL,lkarea_km,Std. Deviation,128,6.102081556,1.033649512,4.07616574,8.127997372,,
WSA9_Ecoregions,TPL,lkarea_km,5Pct,0,0.042903814,,0.042873798,0.04293383,,
WSA9_Ecoregions,TPL,lkarea_km,10Pct,1,0.046990928,,0.040366747,0.051136985,,
WSA9_Ecoregions,TPL,lkarea_km,25Pct,2,0.051429665,,0.042967841,0.128080716,,
WSA9_Ecoregions,TPL,lkarea_km,50Pct,20,0.160720987,,0.108859126,0.318204296,,
WSA9_Ecoregions,TPL,lkarea_km,75Pct,43,0.340511427,,0.211865361,0.96253694,,
WSA9_Ecoregions,TPL,lkarea_km,90Pct,84,1.239470843,,0.824148053,3.269093945,,
WSA9_Ecoregions,TPL,lkarea_km,95Pct,101,3.004603173,,1.806202857,5.824429106,,
WSA9_Ecoregions,TPL,lkarea_km,Mean,138,1.54235896,0.613703194,0.339522803,2.745195118,,
WSA9_Ecoregions,TPL,lkarea_km,Variance,138,377.9581649,301.2712085,0,968.4388832,,
WSA9_Ecoregions,TPL,lkarea_km,Std. Deviation,138,19.44114618,7.748288236,4.254780297,34.62751207,,
WSA9_Ecoregions,UMW,lkarea_km,5Pct,1,0.045188172,,0.041922689,0.050639179,,
WSA9_Ecoregions,UMW,lkarea_km,10Pct,2,0.050751017,,0.044171933,0.065844358,,
WSA9_Ecoregions,UMW,lkarea_km,25Pct,6,0.070800605,,0.059365329,0.142014067,,
WSA9_Ecoregions,UMW,lkarea_km,50Pct,35,0.261237721,,0.160020352,0.361680642,,
WSA9_Ecoregions,UMW,lkarea_km,75Pct,71,0.579581952,,0.417523194,0.914031459,,
WSA9_Ecoregions,UMW,lkarea_km,90Pct,112,1.865598884,,1.380805736,3.680134649,,
WSA9_Ecoregions,UMW,lkarea_km,95Pct,127,3.68609994,,2.202043691,9.065817878,,
WSA9_Ecoregions,UMW,lkarea_km,Mean,145,1.117560981,0.265163545,0.597849984,1.637271979,,
WSA9_Ecoregions,UMW,lkarea_km,Variance,145,18.48804383,9.043277531,0.763545566,36.21254209,,
WSA9_Ecoregions,UMW,lkarea_km,Std. Deviation,145,4.299772532,1.051599528,2.238675331,6.360869733,,
WSA9_Ecoregions,WMT,lkarea_km,5Pct,0,0.05814234,,0.057794749,0.058506728,,
WSA9_Ecoregions,WMT,lkarea_km,10Pct,2,0.062078011,,0.040366747,0.067661174,,
WSA9_Ecoregions,WMT,lkarea_km,25Pct,4,0.067865295,,0.05911137,0.074933429,,
WSA9_Ecoregions,WMT,lkarea_km,50Pct,9,0.077726682,,0.074041396,0.110026333,,
WSA9_Ecoregions,WMT,lkarea_km,75Pct,27,0.165293737,,0.109537707,0.428476237,,
WSA9_Ecoregions,WMT,lkarea_km,90Pct,81,0.839761031,,0.517129008,1.852539088,,
WSA9_Ecoregions,WMT,lkarea_km,95Pct,113,2.562127056,,1.186464632,6.997887272,,
WSA9_Ecoregions,WMT,lkarea_km,Mean,152,0.808627186,0.171800731,0.471903941,1.145350432,,
WSA9_Ecoregions,WMT,lkarea_km,Variance,152,21.91824639,9.396580198,3.50128762,40.33520515,,
WSA9_Ecoregions,WMT,lkarea_km,Std. Deviation,152,4.681692684,1.003545174,2.714780286,6.648605082,,
WSA9_Ecoregions,XER,lkarea_km,5Pct,1,0.13730371,,0.040366747,0.167689851,,
WSA9_Ecoregions,XER,lkarea_km,10Pct,3,0.167650669,,0.111937619,0.191983411,,
WSA9_Ecoregions,XER,lkarea_km,25Pct,7,0.211982895,,0.167590047,0.270381004,,
WSA9_Ecoregions,XER,lkarea_km,50Pct,20,0.501894118,,0.233143724,0.741298574,,
WSA9_Ecoregions,XER,lkarea_km,75Pct,40,0.965015411,,0.67027425,2.784431896,,
WSA9_Ecoregions,XER,lkarea_km,90Pct,66,7.311020253,,1.724852515,22.48784978,,
WSA9_Ecoregions,XER,lkarea_km,95Pct,75,21.98782193,,5.223958274,611.3321842,,
WSA9_Ecoregions,XER,lkarea_km,Mean,86,4.477673953,1.269463644,1.989570932,6.965776973,,
WSA9_Ecoregions,XER,lkarea_km,Variance,86,735.9005746,509.5600487,0,1734.619918,,
WSA9_Ecoregions,XER,lkarea_km,Std. Deviation,86,27.12748744,9.39195069,8.71960234,45.53537253,,
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,5Pct,1,0.040366747,,0.040366747,0.043970916,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,10Pct,1,0.043656026,,0.040366747,0.046574656,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,25Pct,4,0.047443329,,0.040366747,0.06322841,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,50Pct,8,0.075974165,,0.052508202,0.154691897,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,75Pct,16,0.184326296,,0.146423103,0.368878778,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,90Pct,28,0.372908991,,0.369095305,0.957456803,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,95Pct,40,0.958133053,,0.567138501,11.5626986,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,Mean,63,1.281792449,0.341123717,0.61320225,1.950382649,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,Variance,63,191.0562803,90.84804203,12.99738985,369.1151707,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,lkarea_km,Std. Deviation,63,13.82231096,3.286282673,7.381315278,20.26330664,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,5Pct,0,0.04928255,,0.049152944,0.049412156,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,10Pct,0,0.049585701,,0.049326489,0.049844913,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,25Pct,1,0.05567412,,0.049005597,0.095940067,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,50Pct,4,0.096031487,,0.055946041,0.300260787,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,75Pct,9,0.300289673,,0.152119573,0.773531915,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,90Pct,17,0.638333336,,0.3849396,3.827376029,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,95Pct,21,1.652117941,,0.638300172,1674.896089,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,Mean,38,2.328132496,1.524560212,-0.659950613,5.316215604,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,Variance,38,2740.112404,2458.493171,0,7558.670475,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,lkarea_km,Std. Deviation,38,52.34608298,23.48306722,6.320116978,98.37204899,_NATURAL,CPL
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,5Pct,0,0.043128012,,0.04306227,0.043193753,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,10Pct,0,0.043276798,,0.043145315,0.043408281,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,25Pct,1,0.050272803,,0.043035381,0.166009641,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,50Pct,3,0.16615012,,0.050257415,0.290802933,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,75Pct,10,0.290078426,,0.219103024,1.285120117,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,90Pct,25,1.280678819,,0.580798782,4.226532456,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,95Pct,27,1.67791736,,0.879032309,10.64647066,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,Mean,35,0.479220902,0.112944829,0.257853105,0.700588699,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,Variance,35,1.347599933,0.634245705,0.104501194,2.590698673,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,lkarea_km,Std. Deviation,35,1.16086172,0.273178835,0.625441042,1.696282399,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,5Pct,2,0.119787449,,0.040366747,0.1204414,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,10Pct,3,0.120158685,,0.105851763,0.130156842,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,25Pct,10,0.235106671,,0.120521999,0.303448395,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,50Pct,18,0.470327824,,0.303402695,0.602241076,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,75Pct,35,1.036007439,,0.601774825,2.727551937,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,90Pct,45,2.816667948,,1.359664028,16.69369676,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,95Pct,49,5.367624871,,2.816850156,1045.423712,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,Mean,58,5.994305628,3.62218333,-1.105043245,13.0936545,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,Variance,58,4270.173273,3745.774655,0,11611.75669,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,lkarea_km,Std. Deviation,58,65.34656282,28.66083918,9.172350272,121.5207754,_NATURAL,NAP
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,5Pct,0,0.041106233,,0.040976823,0.041235643,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,10Pct,0,0.041314036,,0.041055216,0.041572855,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,25Pct,1,0.063431941,,0.040366747,0.069440178,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,50Pct,2,0.069356933,,0.041626561,0.202305876,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,75Pct,7,0.127868917,,0.069429755,1.426934874,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,90Pct,12,0.303000565,,0.175133208,16.47202978,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,95Pct,18,1.42436963,,0.203003668,1254.974158,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,Mean,29,9.870181069,9.482077777,-8.714349872,28.45471201,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,Variance,29,11879.86497,11689.66436,0,34791.1861,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,lkarea_km,Std. Deviation,29,108.9947933,53.62487512,3.891969386,214.0976172,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,5Pct,0,0.062436009,,0.062378115,0.062493903,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,10Pct,0,0.062539919,,0.062424131,0.062655707,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,25Pct,0,0.06285165,,0.06256218,0.082551028,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,50Pct,3,0.115118426,,0.062693781,0.481956146,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,75Pct,10,0.301270111,,0.129034187,0.692640281,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,90Pct,21,0.642845902,,0.443278578,3.104356113,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,95Pct,29,1.024064317,,0.650722717,16.12550208,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,Mean,36,0.463462512,0.205409312,0.060867659,0.866057365,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,Variance,36,3.282818794,2.724793115,0,8.623315165,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,lkarea_km,Std. Deviation,36,1.81185507,0.751934622,0.338090292,3.285619848,_NATURAL,NPL
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,5Pct,0,0.040773097,,0.040647077,0.04380676,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,10Pct,1,0.04386189,,0.040366747,0.054574197,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,25Pct,3,0.063140095,,0.04384469,0.072452142,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,50Pct,7,0.085394605,,0.06562259,0.124231672,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,75Pct,32,0.214988636,,0.120228187,0.34843696,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,90Pct,69,0.948575692,,0.342794231,9.146667052,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,95Pct,94,9.125365938,,1.589707349,103.6255229,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,Mean,120,2.278696627,0.592637085,1.117149284,3.44024397,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,Variance,120,348.1067224,176.6787021,1.822829526,694.3906153,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,lkarea_km,Std. Deviation,120,18.65761835,4.734760321,9.377658644,27.93757805,MAN_MADE,SAP
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,5Pct,0,0.042567345,,0.042364937,0.042769754,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,10Pct,1,0.04882664,,0.040366747,0.053828519,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,25Pct,3,0.060451714,,0.042761733,0.087110901,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,50Pct,6,0.090704319,,0.078557079,0.102231889,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,75Pct,20,0.132115388,,0.098360864,0.226652677,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,90Pct,48,0.630257312,,0.226626721,2.84732459,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,95Pct,78,3.03327954,,1.272417775,7.047283595,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,Mean,113,1.018911551,0.24859776,0.531668896,1.506154207,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,Variance,113,38.51709439,13.17997014,12.6848276,64.34936119,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,lkarea_km,Std. Deviation,113,6.206214176,1.061836554,4.125052773,8.287375578,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,5Pct,0,0.102551405,,0.10249848,0.10260433,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,10Pct,0,0.102755166,,0.102649315,0.102861016,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,25Pct,1,0.130004983,,0.102555651,0.249120206,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,50Pct,4,0.3042705,,0.130002582,0.92650905,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,75Pct,8,0.923521198,,0.305203134,2.197039615,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,90Pct,12,2.018460753,,0.977705628,3.635047313,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,95Pct,13,2.197575703,,1.777003215,3.635047313,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,Mean,15,0.681018578,0.186300248,0.315876801,1.046160355,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,Variance,15,0.73211121,0.316216015,0.112339209,1.351883212,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,lkarea_km,Std. Deviation,15,0.855634975,0.184784414,0.493464178,1.217805772,_NATURAL,SPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,5Pct,0,0.051010454,,0.050941615,0.051079292,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,10Pct,0,0.051148134,,0.051010458,0.051285811,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,25Pct,1,0.065898875,,0.040366747,0.188802812,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,50Pct,7,0.127356169,,0.051526911,0.347821852,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,75Pct,22,0.320236876,,0.190889799,1.238910772,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,90Pct,47,1.258037071,,0.49905991,3.868163851,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,95Pct,56,3.628640357,,2.334214812,20.188625,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,Mean,72,1.140437296,0.361884418,0.431156871,1.849717722,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,Variance,72,29.24351497,13.52592822,2.733182799,55.75384714,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,lkarea_km,Std. Deviation,72,5.407727339,1.250611151,2.956574525,7.858880153,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,5Pct,0,0.042872603,,0.042846503,0.042898703,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,10Pct,0,0.042948815,,0.042896615,0.046982354,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,25Pct,1,0.047130346,,0.042934506,0.150269577,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,50Pct,11,0.183342864,,0.118257267,0.338780689,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,75Pct,21,0.351053492,,0.230032286,1.290273273,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,90Pct,37,0.982863105,,0.638750198,5.012692878,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,lkarea_km,95Pct,46,2.560358552,,0.963206632,539.8861144,_NATURAL,TPL
